~~~~~~~~~~ FINAL PARAM VALUES ~~~~~~~~~~
config-filename: config-files/evolve-entrance-positions-4-rows-with-energetics.cfg
env-width: 650
env-height: 800
tunnel-width: 450
tunnel-height: 600
tunnel-x: 100
tunnel-y: 100
flower-initial-nectar: 100
num-bees: 100
bee-max-dir-delta: 0.5
bee-step-length: 15
bee-path-record-len: 0
bee-visual-range: 11
bee-visit-memory-length: 5
bee-prob-visit-nearest-flower: 0.8
bee-forage-duration: 1000
bee-in-hive-duration: 200
bee-initial-energy: 500
bee-energy-depletion-per-step: 1
bee-energy-boost-per-flower: 10
bee-num-steps-on-flower: 3
bee-energy-min-threshold: 0
bee-energy-max-threshold: 750
num-iterations: 1000
evolve: true
num-trials-per-config: 150
num-configs-per-gen: 100
num-generations: 50
target-heatmap-filename: target-heatmaps/target-heatmap-13x16-4-rows.csv
heatmap-cell-size: 50
visualise: false
vis-cell-size: 1
vis-delay-per-step: 0
vis-bee-path-draw-len: 250
logging: true
log-dir: output
log-filename-prefix: evolve-entrance-positions-4-rows-with-energetics
rng-seed: TcnqAFDkrAJBiRPmPmhC
command-line-quiet: false
Hives:
hive1: (325,750):0
Tunnel Entrances:
(none)
Plant Patches:
patch1: (150,150,50,500):10:0.1:1:4:(100,0)
~~~~~~~~~~
INFO: Initial EMD between uniform target and anti-target heatmaps: 13.499981
INFO: Config output written to file: output/evolve-entrance-positions-4-rows-with-energetics-config-20251211-154318-01e01f.cfg
~~~~~~~~~~
INFO: Gen 5 eval_ctr 83400 config_num 55: entrances e1:91.33638,191.33638:0 e2:185.30438,285.30438:1 e3:110.597374,210.59738:3 e4:185.77313,285.77313:1, meanEMD 3.2995
INFO: Gen 5 eval_ctr 83550 config_num 56: entrances e1:245.67972,345.67972:3 e2:266.225,366.225:0 e3:147.03731,247.03731:3 e4:185.77313,285.77313:1, meanEMD 2.9811
INFO: Gen 5 eval_ctr 83700 config_num 57: entrances e1:26.458664,126.458664:3 e2:0.62202185,100.622025:0 e3:110.597374,210.59738:3 e4:287.41568,387.41568:1, meanEMD 3.3717
INFO: Gen 5 eval_ctr 83850 config_num 58: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:128.23003,228.23003:1 e4:287.41568,387.41568:1, meanEMD 3.0130
INFO: Gen 5 eval_ctr 84000 config_num 59: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:271.03336,371.03336:1 e4:207.99883,307.99884:1, meanEMD 3.0707
INFO: Gen 5 eval_ctr 84150 config_num 60: entrances e1:139.86435,239.86435:0 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.4016
INFO: Gen 5 eval_ctr 84300 config_num 61: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0103
INFO: Gen 5 eval_ctr 84450 config_num 62: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:3 e4:287.41568,387.41568:1, meanEMD 3.1377
INFO: Gen 5 eval_ctr 84600 config_num 63: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0057
INFO: Gen 5 eval_ctr 84750 config_num 64: entrances e1:223.37427,323.37427:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0171
INFO: Gen 5 eval_ctr 84900 config_num 65: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 2.9992
INFO: Gen 5 eval_ctr 85050 config_num 66: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0110
INFO: Gen 5 eval_ctr 85200 config_num 67: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 2.9997
INFO: Gen 5 eval_ctr 85350 config_num 68: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0177
INFO: Gen 5 eval_ctr 85500 config_num 69: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0035
INFO: Gen 5 eval_ctr 85650 config_num 70: entrances e1:164.16188,264.16187:0 e2:204.75468,304.7547:0 e3:206.0865,306.0865:1 e4:185.77313,285.77313:1, meanEMD 3.5923
INFO: Gen 5 eval_ctr 85800 config_num 71: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0132
INFO: Gen 5 eval_ctr 85950 config_num 72: entrances e1:26.458664,126.458664:3 e2:173.54053,273.54053:3 e3:206.0865,306.0865:3 e4:287.41568,387.41568:1, meanEMD 3.2243
INFO: Gen 5 eval_ctr 86100 config_num 73: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:231.73,331.72998:1, meanEMD 2.9922
INFO: Gen 5 eval_ctr 86250 config_num 74: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 2.9986
INFO: Gen 5 eval_ctr 86400 config_num 75: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 2.9987
INFO: Gen 5 eval_ctr 86550 config_num 76: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0195
INFO: Gen 5 eval_ctr 86700 config_num 77: entrances e1:268.51773,368.51773:3 e2:102.876495,202.8765:1 e3:58.92462,158.92462:1 e4:86.602715,186.60272:0, meanEMD 3.1907
INFO: Gen 5 eval_ctr 86850 config_num 78: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0141
INFO: Gen 5 eval_ctr 87000 config_num 79: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0261
INFO: Gen 5 eval_ctr 87150 config_num 80: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0113
INFO: Gen 5 eval_ctr 87300 config_num 81: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:4.8155365,104.81554:1 e4:134.09904,234.09904:1, meanEMD 3.1085
INFO: Gen 5 eval_ctr 87450 config_num 82: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0153
INFO: Gen 5 eval_ctr 87600 config_num 83: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0047
INFO: Gen 5 eval_ctr 87750 config_num 84: entrances e1:182.33177,282.3318:3 e2:196.02477,296.02478:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0201
INFO: Gen 5 eval_ctr 87900 config_num 85: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0001
INFO: Gen 5 eval_ctr 88050 config_num 86: entrances e1:126.94534,226.94534:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:244.75764,344.75763:1, meanEMD 3.0451
INFO: Gen 5 eval_ctr 88200 config_num 87: entrances e1:199.80621,299.8062:3 e2:185.30438,285.30438:1 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0639
INFO: Gen 5 eval_ctr 88350 config_num 88: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:314.7061,414.7061:1, meanEMD 3.0386
INFO: Gen 5 eval_ctr 88500 config_num 89: entrances e1:26.458664,126.458664:3 e2:173.54053,273.54053:1 e3:206.0865,306.0865:3 e4:287.41568,387.41568:1, meanEMD 2.9740
INFO: Gen 5 eval_ctr 88650 config_num 90: entrances e1:199.80621,299.8062:3 e2:185.30438,285.30438:3 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.1637
INFO: Gen 5 eval_ctr 88800 config_num 91: entrances e1:268.51773,368.51773:3 e2:135.51537,235.51537:1 e3:58.92462,158.92462:1 e4:86.602715,186.60272:0, meanEMD 3.1101
INFO: Gen 5 eval_ctr 88950 config_num 92: entrances e1:26.458664,126.458664:3 e2:173.54053,273.54053:1 e3:206.0865,306.0865:3 e4:287.41568,387.41568:1, meanEMD 2.9695
INFO: Gen 5 eval_ctr 89100 config_num 93: entrances e1:199.80621,299.8062:3 e2:227.57407,327.57407:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0476
INFO: Gen 5 eval_ctr 89250 config_num 94: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0224
INFO: Gen 5 eval_ctr 89400 config_num 95: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0048
INFO: Gen 5 eval_ctr 89550 config_num 96: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0163
INFO: Gen 5 eval_ctr 89700 config_num 97: entrances e1:227.59439,327.5944:3 e2:325.36688,425.36688:1 e3:4.8155365,104.81554:1 e4:134.09904,234.09904:1, meanEMD 3.1364
INFO: Gen 5 eval_ctr 89850 config_num 98: entrances e1:227.59439,327.5944:3 e2:325.36688,425.36688:1 e3:4.8155365,104.81554:3 e4:207.99883,307.99884:1, meanEMD 3.1269
INFO: Gen 5 eval_ctr 90000 config_num 99: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0250
INFO: Gen 6 eval_ctr 90150 config_num 0: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0154
INFO: Gen 6 eval_ctr 90300 config_num 1: entrances e1:26.458664,126.458664:3 e2:0.62202185,100.622025:0 e3:271.03336,371.03336:1 e4:194.8843,294.88428:1, meanEMD 3.2903
INFO: Gen 6 eval_ctr 90450 config_num 2: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0199
INFO: Gen 6 eval_ctr 90600 config_num 3: entrances e1:26.458664,126.458664:3 e2:173.54053,273.54053:1 e3:206.0865,306.0865:3 e4:287.41568,387.41568:1, meanEMD 2.9700
INFO: Gen 6 eval_ctr 90750 config_num 4: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 2.9982
INFO: Gen 6 eval_ctr 90900 config_num 5: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0057
INFO: Gen 6 eval_ctr 91050 config_num 6: entrances e1:130.48055,230.48055:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:3 e4:287.41568,387.41568:1, meanEMD 3.2962
INFO: Gen 6 eval_ctr 91200 config_num 7: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0104
INFO: Gen 6 eval_ctr 91350 config_num 8: entrances e1:199.80621,299.8062:3 e2:280.35358,380.35358:0 e3:229.03564,329.03564:1 e4:207.99883,307.99884:1, meanEMD 3.1843
INFO: Gen 6 eval_ctr 91500 config_num 9: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0010
INFO: Gen 6 eval_ctr 91650 config_num 10: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 2.9953
INFO: Gen 6 eval_ctr 91800 config_num 11: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0161
INFO: Gen 6 eval_ctr 91950 config_num 12: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0220
INFO: Gen 6 eval_ctr 92100 config_num 13: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:128.23003,228.23003:1 e4:287.41568,387.41568:1, meanEMD 2.9956
INFO: Gen 6 eval_ctr 92250 config_num 14: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0033
INFO: Gen 6 eval_ctr 92400 config_num 15: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0298
INFO: Gen 6 eval_ctr 92550 config_num 16: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0033
INFO: Gen 6 eval_ctr 92700 config_num 17: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0100
INFO: Gen 6 eval_ctr 92850 config_num 18: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0205
INFO: Gen 6 eval_ctr 93000 config_num 19: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0178
INFO: Gen 6 eval_ctr 93150 config_num 20: entrances e1:130.48055,230.48055:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:3 e4:287.41568,387.41568:1, meanEMD 3.2844
INFO: Gen 6 eval_ctr 93300 config_num 21: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0090
INFO: Gen 6 eval_ctr 93450 config_num 22: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:128.23003,228.23003:1 e4:287.41568,387.41568:1, meanEMD 2.9976
INFO: Gen 6 eval_ctr 93600 config_num 23: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0155
INFO: Gen 6 eval_ctr 93750 config_num 24: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0139
INFO: Gen 6 eval_ctr 93900 config_num 25: entrances e1:26.458664,126.458664:3 e2:121.47837,221.47836:0 e3:206.0865,306.0865:3 e4:287.41568,387.41568:1, meanEMD 3.1428
INFO: Gen 6 eval_ctr 94050 config_num 26: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 2.9806
INFO: Gen 6 eval_ctr 94200 config_num 27: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0162
INFO: Gen 6 eval_ctr 94350 config_num 28: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 2.9979
INFO: Gen 6 eval_ctr 94500 config_num 29: entrances e1:179.86554,279.86554:3 e2:204.75468,304.7547:0 e3:271.03336,371.03336:3 e4:207.99883,307.99884:1, meanEMD 3.0222
INFO: Gen 6 eval_ctr 94650 config_num 30: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0021
INFO: Gen 6 eval_ctr 94800 config_num 31: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0256
INFO: Gen 6 eval_ctr 94950 config_num 32: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 2.9841
INFO: Gen 6 eval_ctr 95100 config_num 33: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0037
INFO: Gen 6 eval_ctr 95250 config_num 34: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:128.23003,228.23003:1 e4:287.41568,387.41568:1, meanEMD 3.0125
INFO: Gen 6 eval_ctr 95400 config_num 35: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0209
INFO: Gen 6 eval_ctr 95550 config_num 36: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:231.73,331.72998:1, meanEMD 2.9972
INFO: Gen 6 eval_ctr 95700 config_num 37: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:275.29117,375.29117:1 e4:287.41568,387.41568:1, meanEMD 3.2727
INFO: Gen 6 eval_ctr 95850 config_num 38: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:128.23003,228.23003:1 e4:287.41568,387.41568:1, meanEMD 3.0005
INFO: Gen 6 eval_ctr 96000 config_num 39: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0092
INFO: Gen 6 eval_ctr 96150 config_num 40: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0069
INFO: Gen 6 eval_ctr 96300 config_num 41: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0167
INFO: Gen 6 eval_ctr 96450 config_num 42: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0172
INFO: Gen 6 eval_ctr 96600 config_num 43: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0145
INFO: Gen 6 eval_ctr 96750 config_num 44: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:231.73,331.72998:1, meanEMD 2.9721
INFO: Gen 6 eval_ctr 96900 config_num 45: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0245
INFO: Gen 6 eval_ctr 97050 config_num 46: entrances e1:26.458664,126.458664:3 e2:121.47837,221.47836:0 e3:206.0865,306.0865:1 e4:287.41568,387.41568:1, meanEMD 3.1614
INFO: Gen 6 eval_ctr 97200 config_num 47: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:128.23003,228.23003:1 e4:287.41568,387.41568:1, meanEMD 3.0011
INFO: Gen 6 eval_ctr 97350 config_num 48: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 2.9930
INFO: Gen 6 eval_ctr 97500 config_num 49: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0022
INFO: Gen 6 eval_ctr 97650 config_num 50: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 2.9960
INFO: Gen 6 eval_ctr 97800 config_num 51: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0076
INFO: Gen 6 eval_ctr 97950 config_num 52: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0232
INFO: Gen 6 eval_ctr 98100 config_num 53: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0258
INFO: Gen 6 eval_ctr 98250 config_num 54: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0114
INFO: Gen 6 eval_ctr 98400 config_num 55: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:231.73,331.72998:1, meanEMD 2.9820
INFO: Gen 6 eval_ctr 98550 config_num 56: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:229.03564,329.03564:3 e4:207.99883,307.99884:1, meanEMD 3.1487
INFO: Gen 6 eval_ctr 98700 config_num 57: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:3 e4:287.41568,387.41568:1, meanEMD 3.1210
INFO: Gen 6 eval_ctr 98850 config_num 58: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 2.9979
INFO: Gen 6 eval_ctr 99000 config_num 59: entrances e1:199.80621,299.8062:3 e2:185.30438,285.30438:1 e3:110.597374,210.59738:3 e4:201.19098,301.19098:2, meanEMD 4.0385
INFO: Gen 6 eval_ctr 99150 config_num 60: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0128
INFO: Gen 6 eval_ctr 99300 config_num 61: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 2.9969
INFO: Gen 6 eval_ctr 99450 config_num 62: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0095
INFO: Gen 6 eval_ctr 99600 config_num 63: entrances e1:199.80621,299.8062:3 e2:185.30438,285.30438:1 e3:128.23003,228.23003:3 e4:287.41568,387.41568:1, meanEMD 3.0415
INFO: Gen 6 eval_ctr 99750 config_num 64: entrances e1:199.80621,299.8062:3 e2:57.630367,157.63037:0 e3:128.23003,228.23003:1 e4:287.41568,387.41568:1, meanEMD 3.0087
INFO: Gen 6 eval_ctr 99900 config_num 65: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 2.9825
INFO: Gen 6 eval_ctr 100050 config_num 66: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0163
INFO: Gen 6 eval_ctr 100200 config_num 67: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0039
INFO: Gen 6 eval_ctr 100350 config_num 68: entrances e1:179.86554,279.86554:3 e2:204.75468,304.7547:0 e3:271.03336,371.03336:1 e4:207.99883,307.99884:1, meanEMD 3.0787
INFO: Gen 6 eval_ctr 100500 config_num 69: entrances e1:199.80621,299.8062:3 e2:266.225,366.225:0 e3:147.03731,247.03731:1 e4:287.41568,387.41568:1, meanEMD 3.0556
INFO: Gen 6 eval_ctr 100650 config_num 70: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0039
INFO: Gen 6 eval_ctr 100800 config_num 71: entrances e1:26.458664,126.458664:3 e2:173.54053,273.54053:1 e3:206.0865,306.0865:3 e4:287.41568,387.41568:1, meanEMD 2.9664
INFO: Gen 6 eval_ctr 100950 config_num 72: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 2.9981
INFO: Gen 6 eval_ctr 101100 config_num 73: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0007
INFO: Gen 6 eval_ctr 101250 config_num 74: entrances e1:26.458664,126.458664:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:3 e4:287.41568,387.41568:1, meanEMD 3.2401
INFO: Gen 6 eval_ctr 101400 config_num 75: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0183
INFO: Gen 6 eval_ctr 101550 config_num 76: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 2.9973
INFO: Gen 6 eval_ctr 101700 config_num 77: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0248
INFO: Gen 6 eval_ctr 101850 config_num 78: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0085
INFO: Gen 6 eval_ctr 102000 config_num 79: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0058
INFO: Gen 6 eval_ctr 102150 config_num 80: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 2.9965
INFO: Gen 6 eval_ctr 102300 config_num 81: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 2.9963
INFO: Gen 6 eval_ctr 102450 config_num 82: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0204
INFO: Gen 6 eval_ctr 102600 config_num 83: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0089
INFO: Gen 6 eval_ctr 102750 config_num 84: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0097
INFO: Gen 6 eval_ctr 102900 config_num 85: entrances e1:199.80621,299.8062:3 e2:185.30438,285.30438:1 e3:110.597374,210.59738:3 e4:287.41568,387.41568:1, meanEMD 3.0102
INFO: Gen 6 eval_ctr 103050 config_num 86: entrances e1:199.80621,299.8062:3 e2:129.71307,229.71307:0 e3:110.597374,210.59738:1 e4:287.41568,387.41568:1, meanEMD 3.0176
